tokens,ner_tags,confidence_score
"['Prince', 'Rupert', 'di', 'u', 'Rennu', '15', 'Agostu', '1672', '–', '19', 'Nuvembre', '1682\n']","[1, 2, 2, 0, 0, 6, 6, 0, 0, 0, 0, 0]",0.8096646583742566
"['Železničná', 'spoločnosť', 'Slovensko\n']","[3, 3, 3]",0.8147608179312485
"['U', '6', 'di', 'ferraghju', 'di', 'u', '1925', 'si', 'ritirò', 'da', 'u', 'serviziu', 'attivu', 'è', 'murìu', 'in', 'Santiago', 'in', 'u', '1938.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9829199373722076
"['I', '67', 'anu', 'finitu', 'in', 'ultimu', 'locu', 'in', 'a', 'stagione', '2012–13', 'di', ""l'OHL"", 'cun', 'solu', '16', 'vittorie.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9518386373917261
"['Puntu', 'di', 'Scambiu', ""d'Internet"", '(IXP)\n']","[5, 6, 6, 6, 6]",0.9344813585281372
"['``', 'Suzukake', 'no', 'Ki', 'no', 'Michi', 'de', '``', 'Kimi', 'no', 'Hohoemi', 'o', 'Yume', 'ni', 'Miru', ""''"", 'to', 'Itte', 'Shimattara', 'Bokutachi', 'no', 'Kankei', 'wa', 'Dō', 'Kawatte', 'Shimau', 'no', 'ka', ',', 'Bokunari', 'ni', 'Nan-nichi', 'ka', 'Kangaeta', 'Ue', 'de', 'no', 'Yaya', 'Kihazukashii', 'Ketsuron', 'no', 'Yō', 'na', 'Mono', ""''\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9438492037631847
"['Hè', 'stata', 'publicata', ""cum'è"", 'u', 'primu', 'singulu', 'da', 'u', 'so', 'album', 'di', 'u', '2004', '""Everybody', 'Loves', 'a', 'Happy', 'Ending""', 'è', 'hè', 'u', 'primu', 'singulu', 'chì', 'presenta', 'tramindui', 'i', 'membri', 'originali', 'Roland', 'Orzabal', 'è', 'Curt', 'Smith', 'dapoi', 'u', '1990.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9333098371823628
"['Leader', 'conservatore', 'David', 'Cameron\n']","[1, 2, 2, 2]",0.8001965979735056
"['Gran', 'parte', 'di', 'a', 'storia', 'si', 'svolge', 'in', 'Flagstaff,', 'Arizona,', 'induve', 'Sgt.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0]",0.9661153988404707
"['""Invisible', 'Touch""', '–', 'Genesis\n']","[3, 4, 4, 0]",0.8746507896317376
"['Bibliotecariu', 'di', 'u', 'Senatu', 'di', 'i', 'Stati', 'Uniti\n']","[0, 0, 0, 0, 0, 4, 4, 4]",0.8717754827095912
"['Live', 'at', 'Sin-é', '(', 'Legacy', 'Edition', ')\n']","[3, 4, 4, 4, 4, 0, 0]",0.8739484033801339
"[""'"", ""'''Calgary'''"", ""'"", ',', ""'"", ""'''Canada'''"", ""'\n""]","[0, 0, 0, 0, 1, 1, 1]",0.9231644868850708
"['2001', '–', 'Hugh', 'Hefner,', 'Roastmaster', 'Jimmy', 'Kimmel\n']","[0, 0, 0, 0, 0, 0, 0]",0.9132107706630931
"['Aigle', 'Noir', 'AC\n']","[1, 1, 2]",0.9386170109113058
"['Hathaways', 'Mountain', 'Pines,', 'California\n']","[3, 3, 3, 3]",0.8961270706994193
"['Peter', 'T.', 'King\n']","[1, 1, 2]",0.9536780459540231
"['Charlie', 'Clouser', '–', 'Nine', 'Inch', 'Nails\n']","[1, 1, 2, 2, 2, 0]",0.8803629477818807
"['Antica', 'chjesa', 'collegiata', 'San', 'Bartolomeu,', 'Liège\n']","[0, 0, 0, 5, 0, 0]",0.7537280391244328
"['Hè', 'statu', 'creatu', 'u', '28', 'ghjennaghju', '1831', 'per', 'Standish', ""O'Grady,"", 'Avucatu', 'Generale', 'per', ""l'Irlanda"", 'è', 'Lord', 'Capu', 'Baron', 'di', ""l'Eschequer"", 'per', ""l'Irlanda.\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 0, 0]",0.9486874548756347
"['Distrettu', 'di', 'Zlaté', 'Moravce\n']","[5, 5, 6, 6]",0.8911440551280976
"['Wilhelm', 'Gustav', 'Franz', 'Herter\n']","[1, 1, 1, 2]",0.9537141160531477
"['Thomasville,', 'Missouri\n']","[1, 1]",0.8510261906517876
"['Clement', 'Poitrenaud,', '14.\n']","[1, 1, 2]",0.9603535830974579
"['Yahn', '|', 'Yazdan', 'Chah', '|', 'Yegi', '|', 'Yekkeh', 'Derakht', '|', 'Yosht', '|', 'Yusefabad', '|', 'Yush', '|', 'Yushu\n']","[1, 1, 0, 1, 1, 2, 2, 0, 0, 1, 1, 0, 1, 1, 2, 2, 0]",0.797124880732912
"['1982', 'Giru', 'di', 'Francia\n']","[0, 0, 0, 0]",0.9764347246715
"['John', 'Denison-Pender,', '1u', 'Barone', 'Pender\n']","[1, 1, 2, 2, 0]",0.8512244485318661
"[""''"", 'Glyphipterix', 'iometalla', ""''"", '(', 'Meyrick', ',', '1880', ')\n']","[0, 0, 0, 3, 3, 3, 3, 4, 4]",0.8718748603548322
"[""''"", 'Zygaena', 'cynarae', ""''"", '(', 'Esper', ',', '1789', ')\n']","[0, 0, 5, 5, 5, 6, 6, 6, 0]",0.8699221048090193
"['Super', 'World', 'di', 'Sports\n']","[3, 4, 4, 4]",0.9210297167301178
"['Chananel', 'ben', 'Chushiel\n']","[1, 1, 1]",0.8957544101609124
"['Bobby', 'Rush', '(', 'D', ')\n']","[1, 1, 2, 2, 0]",0.9550187653965421
"['Legenda', 'di', 'Chun', 'Hyang\n']","[0, 0, 4, 4]",0.774041976247515
"['BBC', '(', 'Test', 'Match', 'Special', ""''"", ')\n']","[5, 0, 0, 0, 0, 0, 0]",0.8196448266506196
"['Bruce', 'Beresford', '(Micca', 'Ghjudeu)\n']","[1, 1, 2, 2]",0.8501406403688284
"['Fù', 'liberatu', 'ancu', 'cù', 'Visual', 'Studio', '2005,', 'Microsoft', 'SQL', 'Server', '2005,', 'è', 'BizTalk', '2006.\n']","[0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 3, 3, 3, 4]",0.8199306290883285
"['Leonardo', 'Rodríguez', 'Solís\n']","[1, 1, 1]",0.829889714717865
"['Hè', 'nata', 'in', 'Aldsworth,', 'Gloucestershire,', 'Inghilterra', 'u', '10', 'di', 'ghjennaghju', '1836.\n']","[0, 0, 0, 5, 5, 5, 0, 0, 1, 1, 1]",0.8598292235817228
"['Museu', 'Naziunale', 'di', 'Kyoto', '(', 'primu', 'cast', 'di', 'pruduzzione', ')\n']","[5, 0, 0, 0, 0, 6, 6, 0, 0, 0]",0.8988507609618338
"['Elencu', 'di', 'anni', 'in', 'Brasile\n']","[0, 0, 6, 6, 0]",0.6934318443139394
"['A', 'Lega', 'Internaziunale', 'di', 'e', 'Società', 'Dermatologiche\n']","[0, 0, 0, 0, 0, 0, 0]",0.7970024533569813
"['In', 'ghjugnu', '1999', 'hè', 'statu', 'vindutu', 'à', 'National', 'Express', 'chì', 'in', 'settembre', '2004', ""l'hà"", 'vendutu', 'à', 'Connex.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0]",0.9245827317237854
"['Riduzioni', 'successive', 'sò', 'state', 'estese', 'in', 'i', 'zoni', 'chì', 'currispondenu', 'à', ""l'Argentina,"", 'u', 'Brasile,', 'a', 'Bolivia', 'è', ""l'Uruguay.\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9791722649183029
"['Si', 'trova', 'in', 'Messicu,', 'Guatemala,', 'Costa', 'Rica,', 'Panama,', 'Colombia,', 'Venezuela', 'è', 'Brasile.\n']","[0, 0, 0, 5, 5, 5, 0, 5, 6, 6, 0, 6]",0.8886065642038982
"['Michele', 'Morosini', '(1308–1382)', 'hè', 'statu', 'doge', 'da', 'ghjugnu', '1382', 'finu', 'à', 'a', 'so', 'morte', 'in', 'uttrovi', 'di', 'u', 'listessu', 'annu.\n']","[1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9793341353535652
"['20px', 'Władysław', 'I', 'u', 'Gomitu-altu\n']","[0, 0, 0, 5, 5]",0.8278380316846511
"['Misawa', 'AB,', 'Ghjappone,', '29', 'Nuvembre', '1965', '–', '15', 'Maghju', '1971\n']","[5, 1, 0, 0, 0, 0, 0, 0, 0, 0]",0.8781934651461515
"['Anguilla', 'xenocongrid', 'à', 'nasu', 'piattu\n']","[1, 1, 2, 2, 2]",0.7588477639051584
"['Si', 'dimitì', 'in', 'marzu', '1906', 'per', 'candidà', 'si', 'per', 'West', 'Hobart,', 'ma', 'ùn', 'hè', 'statu', 'successu.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",0.9768671691417694
"['Lăpugiu', 'de', 'Jos\n']","[5, 5, 5]",0.9226494431495667
"['Chinantec', 'di', 'Ozumacín\n']","[3, 3, 3]",0.9242401056819491
"['4', 'Ottobre', '-', 'Drew', 'Stubbs\n']","[0, 0, 0, 3, 4]",0.8898388259112835
"['16th', 'Troop', 'Carrier', 'Squadron', ':', 'attaccatu', 'u', '14', 'di', 'nuvembre', '1954', '–', '8', 'di', 'lugliu', '1955\n']","[3, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9450257466389582
"['File', ':', 'Bdg', 'fontannaPotop', '2', '10-2013.jpg|Vista', 'da', 'a', 'funtana', '``', 'Diluviu', ""''\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9796212454636891
"['Hè', 'stata', 'descritta', 'da', 'Warren', 'in', 'u', '1892.\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.9903794612203326
"['Varghese', 'Payyappilly', 'Palakkappilly\n']","[1, 1, 1]",0.9182786345481873
"['Ha', 'vindutu', '184,000', 'in', 'vendite', ""d'album"", 'tradiziunali', '(', 'in', 'calata', 'di', '65', 'percentu', ')', 'è', 'hè', 'stata', 'battuta', 'à', 'u', 'primu', 'postu', 'da', '""25""', 'di', 'Adele,', 'chì', 'hà', 'debuttatu', 'à', 'u', 'numeru', 'unu', 'cù', 'un', 'record', 'di', '3.38', 'milioni.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9821946294978261
"['Hè', 'natu', 'in', 'Sundridge,', 'Ontario.\n']","[0, 0, 0, 0, 5]",0.9415454910351679
"['Super', 'League', 'Greece:', '1982–83\n']","[3, 4, 4, 0]",0.8770395408977162
"['Isula', 'di', 'Natale,', ""l'8"", 'Novembre', '1957,', '28', 'Aprile,', '22', 'Agostu,', '2', 'Sittembre,', '11', 'Sittembre,', 'o', '23', 'Sittembre', '1958\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9830008000135422
"['Guy', 'Berryman', '(Coldplay)\n']","[1, 1, 2]",0.8032515726306222
"['Jason', 'Schwartzman,', 'Isabelle', 'Huppert,', 'Dustin', 'Hoffman\n']","[1, 1, 2, 2, 2, 2]",0.9191940341676984
"['Lena', 'Springs\n']","[1, 3]",0.7259071667989095
"['Hè', 'un', 'anzianu', 'internaziunale', 'di', ""l'Inghilterra"", 'sottu-21.\n']","[0, 0, 0, 0, 0, 0, 0]",0.9212236376035781
"['Clemente', ""d'Alessandria,"", ""''Stromata''"", '1.131.6.\n']","[0, 1, 1, 6]",0.8250067507227262
"['Cumissione', 'di', 'Diritti', 'Umani', 'di', 'Malaysia\n']","[5, 5, 0, 0, 6, 0]",0.7779465864102045
"[""L'altitudine"", 'hè', 'di', '3944', 'pedi', '(1202', 'm)', 'sopra', 'u', 'livellu', 'di', 'u', 'mare.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9896021692649178
"['Jean', 'Frédéric', 'Frenet\n']","[1, 1, 2]",0.9589776992797852
"['**', ""''"", 'Ducatu', 'di', 'Napuli', ""''"", ""'"", '–', 'Gregorio', 'III', '(', '864–870', ')\n']","[0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0]",0.9631450772285461
"['Polonia', 'in', 'u', 'Cuncorsu', 'Eurovision', 'di', 'a', 'Canzona\n']","[5, 5, 0, 0, 0, 0, 0, 5]",0.8379271388053894
"[""''Space"", 'Heater', ""(album)''\n""]","[0, 0, 3]",0.9325569719076157
"['Thompson', 'International', 'Speedway', '–', 'Thompson,', 'Connecticut\n']","[1, 1, 3, 2, 4, 4]",0.6672220379114151
"['Registratu', 'in', 'Alberts', 'Studio,', 'Londra.\n']","[0, 0, 0, 0, 5]",0.9207996221689078
"['Cantone', 'di', 'Erczegovina', 'Ovest\n']","[5, 5, 6, 6]",0.8860191239251031
"['Prefettura', 'Autonoma', 'Ili', 'Kazakh\n']","[5, 5, 5, 6]",0.8750101089477539
"['Londra', ':', 'Tamigi', '&', 'Hudson.\n']","[1, 1, 0, 2, 2]",0.8350810571150347
"['Takht', 'Sri', 'Hazur', 'Sahib,', 'Nanded\n']","[1, 1, 2, 2, 2]",0.9013520570901724
"['Una', 'cintina', 'di', 'salvezza', 'chì', 'hè', 'sopravvissuta', 'à', ""l'affundamentu"", 'hè', 'in', 'mostra', 'à', ""l'Imperial"", 'War', 'Museum', 'North', 'in', 'Manchester\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9517482954102594
"['U', 'so', 'babbu', 'era', 'Abd', 'Manaf', 'ibn', 'Qusai.\n']","[0, 0, 0, 0, 0, 0, 0, 3]",0.824594946578145
"['Stadiu', 'Borg', 'El', 'Arab,', 'Alessandria,', 'Egittu\n']","[0, 0, 6, 6, 6, 6]",0.7726831547915936
"['``Un', 'Angulu', ""Diversu''\n""]","[0, 0, 0]",0.8945760239254344
"['1283', ':', 'A', 'dinastia', 'Yuan', 'rivendicheghja', 'u', 'pussessu', 'di', ""l'isule"", 'Penghu\n']","[0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0]",0.9689420700073242
"['Alain', 'Delon', ',', 'Richard', 'Conte', ',', 'Carla', 'Gravina\n']","[1, 1, 2, 2, 0, 1, 2, 2]",0.856148890654246
"['Monarca', '-', 'George', 'V,', 'Rè', 'di', 'u', 'Regnu', 'Unitu', '(1910–1936)\n']","[0, 0, 5, 5, 5, 0, 0, 0, 0, 0]",0.8970829045230692
"['Helene', 'Hayman,', 'Baronessa', 'Hayman\n']","[1, 1, 2, 2]",0.8928589875047858
"['Hè', 'natu', 'in', 'Drummond', 'Township,', 'Canada', 'West', 'in', '1841,', 'figliolu', ""d'immigranti"", 'irlandesi,', 'è', 'educatu', 'in', 'Perth.\n']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9221062730340397
"['Zadie', 'Smith\n']","[1, 1]",0.9568364719549814
"['Glencoe,', 'KwaZulu-Natal\n']","[1, 1]",0.8211278698661111
"[""''"", 'Polystichum', 'acrostichoides', ""''"", '(', 'Michx', '.\n']","[0, 0, 3, 3, 3, 3, 4]",0.9443413449658288
"['Hè', 'nantu', 'à', ""l'Inventariu"", 'Naziunale', 'di', 'Interni', 'di', 'Pub', 'Storichi', 'di', 'a', 'Campaign', 'for', 'Real', 'Ale.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9594795129917286
"['``You', ""'re"", 'the', ""Voice''\n""]","[0, 0, 0, 0]",0.9622639796950601
"['Pochi', 'mesi', 'dopu', 'dui', 'aerei,', 'unu', 'di', 'elli', 'chjamatu', ""''Atlântico'',"", 'sò', 'stati', 'mandati', 'per', 'nave', 'à', 'Montevideo', 'è', 'volati', 'à', 'Buenos', 'Aires.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]",0.917147253950437
"['In', 'u', '1910,', 'u', 'materiale', 'hè', 'statu', 'mandatu', 'à', ""l'American"", 'Museum', 'of', 'Natural', 'History', 'in', 'New', 'York', 'è', 'hè', 'statu', 'discrittu', 'in', 'u', '1911.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 6, 0]",0.9098172552055783
"['Strada', 'Statale', 'di', 'New', 'York', '5\n']","[3, 4, 4, 4, 4, 4]",0.8826717072063022
"['Babbi,', 'omi', 'è', 'fratelli\n']","[3, 3, 0, 1]",0.6744728982448578
"['Dui', 'è', 'Mezzu', 'Uomini\n']","[5, 0, 5, 5]",0.6863055229187012
"['Prima', 'di', 'u', '1945', ""l'area"", 'era', 'parte', 'di', 'a', 'Germania.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9851136431097984
"['Corsa', 'di', '5000', 'metri', '–', '14:15.61', '(2015)\n']","[0, 0, 0, 0, 0, 0, 0]",0.9910725076993306
"['Sridevi,', 'Sanjay', 'Dutt,', 'Rahul', 'Roy\n']","[0, 1, 0, 0, 1]",0.8565022826194764
"['Miranda', 'Martino', ""cum'è"", 'a', 'Cantante\n']","[1, 1, 2, 2, 0]",0.9277258136055686
"['Partitu', 'Cumunistu', 'di', 'Nigeria', '(', 'CPN', ')\n']","[5, 5, 6, 6, 6, 6, 6]",0.7723939695528576
"[""''Chaetodon"", ""falcula'',"", 'pesce', 'farfalla', 'incù', 'fascia', 'nera\n']","[0, 0, 1, 1, 1, 4, 4]",0.7974203743717887
"['I', 'primi', 'coloni', 'ghjunghjenu', 'à', ""l'iniziu"", 'di', 'u', 'XIX', 'seculu,', 'è', 'eranu', 'in', 'gran', 'parte', 'Quaccheri,', 'Mennoniti', 'è', 'Loyalisti', 'di', ""l'Imperu"", 'Unitu', 'chì', 'avianu', 'lasciatu', 'i', 'Stati', 'Uniti.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9797609918995908
