tokens,ner_tags,confidence_score
"['प्रिंस', 'अल्बर्ट', 'विक्टर,', 'ड्यूक', 'ऑफ', 'क्लेरेंस', 'एंड', 'एवनडेल\n']","[3, 3, 3, 3, 3, 4, 4, 4]",0.8410865043600401
"['किसान', 'हत्या', 'से', 'छुटकारा', 'कैसे', 'पाएं\n']","[3, 3, 3, 3, 4, 0]",0.8944672977223116
"['Durrães', 'आ', 'Tregosa\n']","[5, 5, 5]",0.5406713551945157
"['ब्रेंट', 'क्रॉस', 'ट्यूब', 'स्टेशन\n']","[1, 1, 1, 2]",0.7199967780283519
"['पहिला', 'बेर', 'Serranía', 'de', 'las', 'Quinchas', 'में', '17', 'जनवरी,', '2006', 'के', 'रिकॉर्ड', 'भइल', 'रहल।\n']","[0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0]",0.8946346717496072
"['सिविक', 'फ्रीडम', 'पार्टी\n']","[3, 3, 3]",0.9269979397455851
"['キイロキリガ', '—', 'Xanthia', 'togata', ""''"", '(', 'Esper', ',', '1788', ')\n']","[3, 3, 3, 3, 3, 0, 0, 0, 1, 0]",0.704094106500799
"['*8', 'अगस्त', '–', 'क्रेग', 'ब्रेसलो\n']","[0, 0, 0, 0, 0]",0.8429733157157898
"['ऊहे', 'जापान', 'सीनियर', 'ओपन', 'दू', 'बेरो', 'जीतले', 'बा।\n']","[0, 0, 0, 3, 3, 3, 0, 0]",0.8784345998650506
"['उके', 'परपोता', 'निदेशक', 'विट', 'स्टिलमैन', 'हवन।\n']","[3, 3, 3, 6, 6, 6]",0.7763916836543516
"[""''"", ""'"", ""''"", 'Chauliodus', ""''"", ""'"", ""''\n""]","[0, 0, 0, 0, 0, 3, 3]",0.8718947786837816
"['जानकी,', 'एस.', 'पी.', 'बालासुब्रह्मण्यम\n']","[1, 1, 1, 1]",0.8962095644738939
"[""'"", ""'Thornhill"", ""Islanders'"", ""'"", 'Markham', 'Waxers', 'के', ""'4-गेम-से-3'"", 'हरवलें।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9880003102364079
"['जूलियट', 'पीयर्स', 'के', 'श्रद्धांजलि।\n']","[3, 3, 3, 4]",0.9580023043295917
"['78', ""''"", 'in', 'Osnabrück', '.\n']","[0, 0, 0, 0, 5]",0.9684017192233693
"['Gian', 'Girolamo', 'Albani\n']","[1, 1, 1]",0.8700132369995117
"['``', 'Rhinestone', 'Cowboy', ""''"", '(', 'Larry', 'Weiss', ')', '-', '3:15\n']","[0, 0, 0, 3, 3, 0, 0, 0, 0, 0]",0.8595625798810612
"['*Episode', '9', '-', 'Michael', 'Conlan*\n']","[0, 0, 0, 0, 1]",0.8914282999255441
"['Antawn', 'Jamison', '(', '28', ')\n']","[3, 3, 3, 2, 0]",0.6952079402075874
"['Chillicothe', 'Paints', '(1993–2008,', 'Prospect', 'League', 'में', 'शामिल', 'भइल)\n']","[3, 3, 3, 3, 3, 4, 0, 0]",0.9446968464624315
"['Antoine', 'Dadin', 'de', 'Hauteserre\n']","[3, 3, 3, 3]",0.6199601524406009
"[':', ""''पाँचवाँ"", 'भाई', '(', 'Philip', 'Anthony-Rodriguez', 'द्वारा', 'निभावल', 'गइल', "")''\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8995023139885494
"['Château', 'de', 'Champs-sur-Marne\n']","[3, 3, 3]",0.8294710245999423
"['संयुक्त', 'राष्ट्र', 'के', 'महासचिव\n']","[3, 3, 3, 4]",0.8541351755460104
"['1978', 'के', 'डेमो', 'रिलीज', 'भइल', 'बा', '""Off', 'the', 'Wall', '(Special', 'Edition)""', '(2001)', 'पर\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9374182257387373
"['उत्तर', 'फैनलिंग', 'नया', 'शहर', '(फैनलिंग-शेउंग', 'शुई', 'नया', 'शहर', 'के', 'विस्तार)\n']","[0, 5, 5, 5, 5, 5, 5, 5, 6, 0]",0.9160799600861289
"['कारिना', 'विथहॉफ्ट,', '६–३,', '७–५\n']","[1, 1, 1, 1]",0.9267366513609886
"['फाइल', ':', 'CCStaClara.JPG|सांता', 'क्लारा', 'से', 'होकर\n']","[0, 0, 0, 0, 0, 0]",0.8392768919467926
"['Eveno-Bytantaysky', 'राष्ट्रीय', 'जिला\n']","[5, 5, 5]",0.6315805872281393
"[""''Euxoa"", ""centralis''"", '(Staudinger,', '1889)\n']","[0, 0, 0, 0]",0.7973902768948499
"['डायसिस', 'ऑफ', 'सैन', 'आंद्रेस', 'तुक्तला\n']","[3, 3, 3, 3, 4]",0.9344036195959363
"['Palisades,', 'न्यूयॉर्क\n']","[5, 5]",0.7951958071101796
"['Rosephanye', 'Powell', '(', 'जनम', '1962', ')\n']","[3, 3, 3, 3, 3, 0]",0.7327532791174375
"['चुम', 'ता', 'बोङ', 'जिला\n']","[5, 5, 6, 6]",0.8532434463500976
"['Epica', '–', 'Bisarat', 'ke', 'Salam\n']","[0, 3, 0, 3, 3]",0.7560279041528701
"['फ्लाईव्हील,', 'शाइस्टर,', 'आ', 'फ्लाईव्हील', '(1990', 'रेडियो', 'सीरीज)', 'के', 'एपिसोड', 'के', 'सूची\n']","[3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0]",0.908916044879604
"[""''"", 'Epirrhoe', 'rivata', ""''"", '(', 'हूब्नेर', ',', '1813', ')\n']","[0, 0, 0, 3, 3, 0, 0, 0, 0]",0.7521586480893587
"[""''"", 'जस्टिस', 'लीग', 'एलीट', ""''\n""]","[0, 0, 3, 3, 3]",0.9157574415206909
"['ई', 'पेरू', 'में', 'मिलेला।\n']","[0, 0, 0, 0]",0.9783654676543342
"['**', 'Ecuador', ':', '7%', 'जनसंख्या', 'के\n']","[0, 0, 0, 0, 5, 0]",0.8970346711575985
"['अनुवादक', 'केसीसीवी-एफएम,', 'ओवरलैंड', 'पार्क,', 'कंसास\n']","[3, 3, 3, 3, 4]",0.8196117723429645
"['श्रीमती', 'Brigitte', 'Vallée', '.\n']","[1, 1, 1, 1]",0.7253889217972755
"['लिपिनी,', 'चियेचानोव', 'काउंटी\n']","[3, 3, 3]",0.8390990734100342
"['Tatiana', 'Volosozhar', '/', 'Maxim', 'Trankov\n']","[3, 3, 4, 4, 4]",0.6436093701766088
"['रेमेर्विल', '–', 'मार्कविल', 'ईस्ट,', 'ओंटारियो\n']","[1, 1, 1, 1, 1]",0.7695251062512398
"['रॉबर्ट', 'मैक्सवेल,', 'पाचवाँ', 'लॉर्ड', 'मैक्सवेल', '(1493–1546)\n']","[1, 1, 1, 1, 1, 4]",0.7452266057332356
"['प्रिन्स', 'रुपर्ट', 'ऑफ', 'द', 'राइन', '15', 'अगस्त', '1672', '–', '19', 'नवम्बर', '1682\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9097538828849793
"['Železničná', 'spoločnosť', 'Slovensko\n']","[3, 3, 3]",0.9354897370705237
"['6', 'फरवरी,', '1925', 'के', 'ऊ', 'सक्रिय', 'ड्यूटी', 'से', 'रिटायर', 'कइलें', 'आ', '1938', 'में', 'सैंटियागो', 'में', 'निधन', 'हो', 'गइल।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9590307583934382
"[""'67"", 'के', 'टीम', '2012–13', 'ओएचएल', 'सत्र', 'में', '16', 'जीत', 'के', 'साथ', 'सबसे', 'आखिरी', 'स्थान', 'पर', 'खतम', 'कइले।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.99195046038241
"['इंटरनेट', 'एक्सचेंज', 'पॉइंट', '(IXP)\n']","[3, 3, 3, 3]",0.9132874508698782
"['``', 'Suzukake', 'no', 'Ki', 'no', 'Michi', 'de', ""''"", 'Kimi', 'ke', 'Muskurahat', 'ke', 'Sapna', 'Dekhle', ""''"", 'ke', 'Kahe', 'par', 'Hamaar', 'aur', 'Tohaar', 'Rishta', 'Kaise', 'Badal', 'Jai,', 'Mere', 'Taraf', 'Se', 'Kujh', 'Din', 'Tak', 'Soch', 'Ke', 'Koichh', 'Sharmindagi', 'Ke', 'Saath', 'Nikaal', 'Gaya', 'Nateeja', 'Jaise', 'Cheez', ""''\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9932816828169474
"['Ii', 'unka', '2004', 'ke', 'album', '""Everybody', 'Loves', 'a', 'Happy', 'Ending""', 'ke', 'pehla', 'single', 'ke', 'roop', 'me', 'release', 'bhail', 'aur', 'ii', 'pahila', 'single', 'ba', 'jisme', '1990', 'ke', 'baad', 'se', 'Roland', 'Orzabal', 'aur', 'Curt', 'Smith,', 'duit', 'original', 'member,', 'shamil', 'ba.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9902422626813253
"['कंजरवेटिव', 'नेता', 'डेविड', 'कैमरन\n']","[1, 1, 1, 1]",0.6740339901298285
"['बहुत', 'हिस्सा', 'कहानी', 'के', 'Flagstaff,', 'Arizona', 'में', 'घटे', 'ला,', 'जहाँ', 'Sgt.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5]",0.937306135892868
"[""''अदृश्य"", ""छुअन''"", '–', 'जेनेसिस\n']","[0, 0, 0, 0]",0.9159821967283884
"['यूनाइटेड', 'स्टेट्स', 'सीनेट', 'लाइब्रेरियन\n']","[3, 3, 3, 3]",0.8721370614237256
"['लाइव', 'एट', 'सिने', '(लेगेसी', 'एडिशन)\n']","[3, 3, 3, 4, 4]",0.9075187113549974
"[""'"", ""''"", 'Calgary', ""''"", ""'"", ',', ""'"", ""''"", 'Canada', ""''"", ""'\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.936558848619461
"['*2001', '–', 'Hugh', 'Hefner,', 'Roastmaster', 'Jimmy', 'Kimmel\n']","[0, 0, 0, 0, 0, 0, 0]",0.9118063482973311
"['Aigle', 'Noir', 'AC\n']","[3, 3, 3]",0.8590254088242849
"['हथवे', 'माउंटेन', 'पाइन्स,', 'कैलिफोर्निया\n']","[3, 3, 3, 3]",0.7627785637974739
"['पीटर', 'टी.', 'किंग\n']","[1, 1, 2]",0.9414742588996887
"['चार्ली', 'क्लाउजर', '–', 'नाइन', 'इंच', 'नेल्स\n']","[3, 3, 4, 4, 4, 4]",0.8246121669516844
"['पूर्व', 'कॉलेजिएट', 'चर्च', 'सेंट', 'बार्थोलोम्यू,', 'लिआज\n']","[3, 3, 3, 4, 4, 0]",0.8036456325879464
"['ई', '28', 'जनवरी', '1831', 'के', 'दिन', 'Standish', ""O'Grady"", 'खातिर', 'बनावल', 'गइल,', 'जे', 'आयरलैंड', 'के', 'Attorney-General', 'आ', 'आयरलैंड', 'के', 'Exchequer', 'के', 'Lord', 'Chief', 'Baron', 'रहलन।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9240177666887324
"['Zlaté', 'Moravce', 'जिला\n']","[5, 5, 5]",0.924272324357714
"['विल्हेल्म', 'गुस्ताव', 'फ्रांज', 'हेर्टर\n']","[5, 5, 1, 1]",0.7358913520971934
"['थॉमसविल,', 'मिसौरी\n']","[5, 5]",0.9127101118748004
"['Clement', 'Poitrenaud,', '14.\n']","[1, 1, 1]",0.8664194405078888
"['याह्न', '|', 'यज़दान', 'चाह', '|', 'येगी', '|', 'एक्के', 'दरख्त', '|', 'योष्ट', '|', 'यूसुफ़ाबाद', '|', 'युश', '|', 'युशु\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8283458677205172
"['1982', 'टूर', 'दे', 'फ्रांस\n']","[3, 3, 4, 4]",0.8913688527213203
"['जॉन', 'डेनिसन-पेंडर,', 'पहिला', 'बैरन', 'पेंडर\n']","[1, 1, 2, 2, 2]",0.7056122322877248
"[""''"", 'Glyphipterix', 'iometalla', ""''"", '(', 'Meyrick', ',', '1880', ')\n']","[0, 0, 0, 1, 1, 1, 1, 2, 2]",0.7780040232908159
"[""''"", 'Zygaena', 'cynarae', ""''"", '(', 'Esper,', '1789', ')\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.8156751311487622
"[""''सुपर"", 'वर्ल्ड', 'ऑफ', ""स्पोर्ट्स''\n""]","[0, 0, 3, 3]",0.9298224519280827
"['Chananel', 'ben', 'Chushiel\n']","[1, 1, 1]",0.8902148074573941
"['बॉबी', 'रश', '(', 'D', ')\n']","[1, 1, 1, 2, 2]",0.9398879170417785
"['चुन', 'ह्यांग', 'के', 'कहानी\n']","[3, 3, 3, 4]",0.8612033426761627
"['बीबीसी', '(', 'टेस्ट', 'मैच', 'स्पेशल', ')\n']","[3, 3, 3, 0, 3, 4]",0.9047695714980364
"['ब्रूस', 'बेरेसफोर्ड', '(', 'गैर-यहूदी', ')\n']","[1, 1, 1, 1, 2]",0.8783604486121072
"['ई', 'साथे-साथे', 'Visual', 'Studio', '2005,', 'Microsoft', 'SQL', 'Server', '2005,', 'आ', 'BizTalk', '2006', 'के', 'संगे', 'रिलीज़', 'कइल', 'गइल।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9417149529737585
"['लियोनार्दो', 'रोड्रिगेज़', 'सोलिस\n']","[5, 5, 5]",0.7322006874224719
"['ऊ', 'आउल्द्स्वर्थ,', 'ग्लॉसेस्टरशायर,', 'इंग्लैंड', 'में', '10', 'जनवरी', '1836', 'के', 'जनमल', 'रहली।\n']","[0, 0, 0, 5, 5, 5, 5, 5, 0, 5, 5]",0.8629901020063294
"['क्योटो', 'नेशनल', 'म्यूजियम', '(पहिले', 'बनल', 'कास्ट)\n']","[3, 3, 3, 3, 3, 4]",0.9287933802062814
"['ब्राज़ील', 'में', 'वर्षों', 'के', 'सूची\n']","[1, 1, 1, 5, 0]",0.7733170453991208
"['इंटरनेशनल', 'लीग', 'ऑफ', 'डर्मेटोलॉजिकल', 'सोसायटीज\n']","[3, 3, 3, 3, 4]",0.9606222873148711
"['जून', '1999', 'में', 'एकरा', 'के', 'नेशनल', 'एक्सप्रेस', 'के', 'बेच', 'दिहल', 'गइल,', 'जे', 'सितंबर', '2004', 'में', 'एकरा', 'के', 'कनेक्श', 'के', 'बेच', 'दिहलस।\n']","[0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.927679092987724
"['बाद', 'में', 'कटौती', 'के', 'क्षेत्रन', 'में', 'बढ़ा', 'दिहल', 'गइल', 'जे', 'अर्जेंटीना,', 'ब्राजील,', 'बोलिविया', 'आ', 'उरुग्वे', 'से', 'मिलेला।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9457241625201945
"['E', 'Mexico,', 'Guatemala,', 'Costa', 'Rica,', 'Panama,', 'Colombia,', 'Venezuela', 'aur', 'Brazil', 'me', 'milat', 'hai.\n']","[0, 5, 5, 0, 5, 5, 5, 0, 5, 5, 0, 5, 5]",0.9175020071767992
"[""''Michele"", ""Morosini''"", '(1308–1382)', 'जून', '1382', 'से', 'लेके', 'ओही', 'साल', 'के', 'अक्टूबर', 'में', 'उनकर', 'मृत्यु', 'ले', 'तक', ""''डोज''"", 'रहलन।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9931331550081571
"['20px', 'Władysław', 'I', 'the', 'Elbow-high\n']","[0, 0, 0, 1, 1]",0.8121776262919108
"['Misawa', 'AB,', 'Japan,', '29', 'November', '1965', '–', '15', 'May', '1971\n']","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0]",0.9385979361832142
"['फ्लैटनोज़', 'जेनोकोंग्रिड', 'ईल\n']","[3, 3, 3]",0.7618766367435456
"['उ', 'उहाँ', '1906', 'के', 'मार्च', 'में', 'इस्तीफा', 'दिहलन', 'ताकि', 'वेस्ट', 'हॉबार्ट', 'खातिर', 'चुनाव', 'लड़स,', 'लेकिन', 'उहाँ', 'सफल', 'ना', 'भइलन।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9648560214042664
"['Lăpugiu', 'de', 'Jos\n']","[5, 5, 5]",0.7637114652565548
"['ओजुमासिन', 'के', 'चिनांतेक\n']","[3, 3, 3]",0.9431390315294266
"['*4', 'अक्टूबर', '–', 'ड्रयू', 'स्टब्स\n']","[0, 0, 0, 0, 0]",0.9613876342773438
"['16th', 'Troop', 'Carrier', 'Squadron', ':', 'जुड़ल', '14', 'नवंबर', '1954', '–', '8', 'जुलाई', '1955\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.944239874680837
"['फाइल:', 'Bdg', 'fontannaPotop', '2', '10-2013.jpg|फव्वारा', 'से', 'देखाई', '``', 'Deluge', ""''\n""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9874170545269462
"['ई', '1892', 'में', 'वॉरेन', 'द्वारा', 'वर्णित', 'भइल', 'रहे।\n']","[0, 0, 0, 1, 1, 1, 1, 2]",0.9578061044216156
"['वरघीस', 'पय्यप्पिली', 'पलक्कप्पिली\n']","[1, 1, 1]",0.8041957587003707
"['एह', 'के', 'परम्परागत', 'अलबम', 'बिक्री', 'में', '184,000', 'के', 'बिकी', '(65', 'प्रतिशत', 'कम)', 'आड', 'महिनाड़', 'में', 'एडेल', 'के', ""'25',"", 'जवन', 'रिकार्ड-तोड़', '3.38', 'मिलियन', 'के', 'प्रदार्शन', 'करत', 'पहिला', 'स्थान', 'पर', 'शुरू', 'भईल।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9762005667860915
"['उँकर', 'जनम', 'Sundridge,', 'Ontario', 'में', 'भइल', 'रहे।\n']","[0, 0, 0, 0, 0, 0, 0]",0.9226629043880262
"['सुपर', 'लीग', 'ग्रीस', ':', '1982–83\n']","[3, 3, 3, 4, 4]",0.8037822817762693
"['क्रिसमस', 'आइलैंड,', '8', 'नवम्बर', '1957,', '28', 'अप्रैल,', '22', 'अगस्त,', '2', 'सितंबर,', '11', 'सितंबर,', 'या', '23', 'सितंबर', '1958\n']","[1, 1, 1, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9784242995949679
"['गाय', 'बेरिमैन', '(कोल्डप्ले)\n']","[3, 3, 4]",0.9195260326067607
"['जेसन', 'श्वार्ट्जमैन,', 'इसाबेल', 'यूपर्ट,', 'डस्टिन', 'हॉफमैन\n']","[1, 1, 2, 2, 2, 2]",0.8155486786365509
"[""'"", ""'"", 'लेना', 'स्प्रिंग्स', ""'"", ""'\n""]","[0, 0, 1, 1, 2, 2]",0.8866947384981009
"['उ', 'एगो', 'भूतपूर्व', 'इंग्लैंड', 'अंडर-21', 'इंटरनेशनल', 'बा।\n']","[0, 0, 0, 0, 0, 0, 0]",0.9419991087913513
"['क्लेमेंट', 'ऑफ', 'अलेक्जेंड्रिया,', ""''स्ट्रोमाटा''"", '1.131.6', '.\n']","[0, 3, 3, 5, 0, 5]",0.8266929079746378
"['मलेशिया', 'मानवाधिकार', 'आयोग\n']","[3, 3, 3]",0.9250338872273763
"['ऊंचाई', 'समुंदर', 'के', 'सतह', 'से', '3944', 'फीट', '(', '1202', 'मीटर', ')', 'ऊपर', 'बा।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9805197417736053
"['जीन', 'फ्रेडरिक', 'फ्रेनेत\n']","[1, 1, 2]",0.9431944886843363
"[""''Duchy"", 'of', ""Naples''"", '–', 'Gregory', 'III', '(864–870)\n']","[0, 0, 0, 0, 0, 5, 5]",0.948004749417305
"['पोलैंड', 'यूरोविजन', 'गाना', 'प्रतियोगिता', 'में\n']","[3, 3, 3, 3, 4]",0.8883698750287294
"[""''स्पेस"", 'हीटर', ""(एलबम)''\n""]","[0, 0, 3]",0.9150319397449493
"['थॉम्पसन', 'इंटरनेशनल', 'स्पीडवे', '–', 'थॉम्पसन,', 'कनेक्टिकट\n']","[3, 3, 3, 3, 3, 3]",0.8017254604233636
"['Alberts', 'Studio,', 'London', 'में', 'रिकॉर्ड', 'भइल।\n']","[0, 0, 0, 0, 0, 0]",0.8929421967930264
"['पश्चिम', 'हर्जेगोविना', 'काउंटन\n']","[3, 3, 3]",0.5887388090292612
"['ईली', 'कज़ाख', 'स्वायत्त', 'प्रिफेक्चर\n']","[3, 3, 2, 2]",0.7751559825504527
"['लंदन', ':', 'थेम्स', 'एंड', 'हडसन', '.\n']","[0, 0, 0, 1, 1, 1]",0.9163777955940792
"['तख्त', 'श्री', 'हजूर', 'साहिब,', 'नांदेड\n']","[3, 3, 3, 3, 3]",0.6834246036079195
"['Lifebelt', 'je', 'naav', 'dubat', 'bacha', 'rahal', 'ba,', 'uu', 'Manchester', 'ke', 'Imperial', 'War', 'Museum', 'North', 'mein', 'dekha', 'jaa', 'sakta', 'ba.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",0.9448686458847739
"['उनकर', 'बाबूजी', 'अब्द', 'मनाफ़', 'इब्न', 'कुसई', 'रहलन।\n']","[0, 0, 0, 0, 0, 0, 0]",0.9688273383223492
"['बोर्ग', 'एल', 'अरब', 'स्टेडियम,', 'एलेक्जेंड्रिया,', 'मिस्र\n']","[3, 3, 3, 3, 4, 4]",0.7100825905799866
"['``', 'एगो', 'अलगा', 'नुक्कड़', ""''\n""]","[0, 0, 0, 0, 0]",0.954301098982493
"['1283:', 'युआन', 'राजवंश', 'पेंगहु', 'द्वीप', 'पर', 'दावा', 'कइलस।\n']","[0, 0, 5, 5, 5, 0, 0, 0]",0.9347191080451012
"['Alain', 'Delon,', 'Richard', 'Conte,', 'Carla', 'Gravina\n']","[0, 3, 3, 0, 0, 3]",0.6093653976917267
"['मोनार्क', '-', 'जॉर्ज', 'पंचम,', 'किंग', 'ऑफ', 'द', 'युनाइटेड', 'किंगडम', '(1910–1936)\n']","[1, 1, 1, 1, 1, 2, 2, 2, 2, 2]",0.8951894883066416
"['हेलिन', 'हेमन,', 'बैरोनेस', 'हेमन\n']","[1, 1, 1, 2]",0.8266663146870477
"['ऊ', '1841', 'में', 'Drummond', 'Township,', 'Canada', 'West', 'में', 'जनमलन,', 'आयरिश', 'प्रवासी', 'लोग', 'के', 'बेटा', 'रहलन,', 'आ', 'Perth', 'में', 'पढ़ाई', 'कइले', 'रहलन।\n']","[0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0]",0.938857313659456
"[""'"", ""''"", 'Zadie', 'Smith', ""''"", ""'\n""]","[0, 0, 0, 0, 0, 0]",0.8507418856024742
"['Glencoe,', 'KwaZulu-Natal\n']","[5, 5]",0.5343416170640425
"[""''"", 'Polystichum', 'acrostichoides', ""''"", '(', 'Michx', '.\n']","[0, 0, 3, 3, 3, 3, 3]",0.8545119331942664
"['ई', 'रियल', 'एले', 'के', 'अभियान', 'के', 'नेशनल', 'इन्वेंटरी', 'ऑफ', 'हिस्टोरिक', 'पब', 'इंटीरियर्स', 'में', 'बा।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3]",0.8652722150892824
"['""तू', 'आवाज', 'हउवे""\n']","[0, 3, 3]",0.9257037151943553
"['कुछ', 'महीना', 'बाद', 'दू', 'गो', 'हवाई', 'जहाज,', 'जिनमें', 'से', 'एक', 'के', 'नाम', '""Atlântico""', 'रहे,', 'जहाज', 'से', 'मोंटेवीडियो', 'भेजल', 'गइल', 'आ', 'फिर', 'उहां', 'से', 'ब्यूनस', 'आयर्स', 'उड़ावल', 'गइल।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.906646239105612
"['1910', 'में,', 'सामग्री', 'न्यूयॉर्क', 'के', 'अमेरिकन', 'म्यूजियम', 'ऑफ', 'नेचुरल', 'हिस्ट्री', 'भेजल', 'गइल', 'आ', 'एकर', 'वर्णन', '1911', 'में', 'कइल', 'गइल।\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8379798549778608
"['न्यूयॉर्क', 'स्टेट', 'रूट', '5\n']","[3, 3, 3, 3]",0.8514672540701352
