tokens,ner_tags,confidence_score
"['Prinsur', 'Albert', 'Victor,', 'hertogi', 'av', 'Clarence', 'og', 'Avondale\n']","[1, 1, 2, 2, 2, 2, 2, 2]",0.9098940988381704
"['Hvussu', 'sleppur', 'tú', 'undan', 'við', 'morði\n']","[1, 1, 1, 2, 2, 2]",0.755831601364272
"['Durrães', 'og', 'Tregosa\n']","[1, 1, 2]",0.7037611405054728
"['Brent', 'Cross', 'rørleiðarastøð\n']","[3, 4, 4]",0.8979982286691666
"['Fyrst', 'skrásett', 'í', 'Serranía', 'de', 'las', 'Quinchas', 'tann', '17.', 'januar', '2006.\n']","[0, 0, 0, 0, 0, 5, 5, 5, 6, 6, 6]",0.8610501445475078
['Býarmannafrelsisflokkurin\n'],[3],0.8506371056040128
"['キイロキリガ', '—', 'Xanthia', 'togata', ""''"", '(', 'Esper', ',', '1788', ')\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9017729921774431
"['8.', 'august', '–', 'Craig', 'Breslow\n']","[5, 5, 1, 1, 2]",0.7785429681340853
"['Hann', 'hevur', 'eisini', 'vunnið', 'Japan', 'Senior', 'Open', 'tvær', 'ferðir.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9418929785490036
"['Hans', 'langabbasonur', 'er', 'leikstjórin', 'Whit', 'Stillman.\n']","[0, 0, 0, 0, 0, 0]",0.9679622860515819
"[""''"", ""'"", ""''"", 'Chauliodus', ""''"", ""'"", ""''\n""]","[0, 0, 0, 0, 0, 5, 5]",0.9678351171314716
"['Janaki,', 'S.', 'P.', 'Balasubrahmanyam\n']","[1, 1, 0, 1]",0.8930227032729557
"[':', ""'"", ""''"", 'Thornhill', 'Islanders', ""''"", 'vunnu', 'á', 'Markham', 'Waxers', ""''4-leikir-til-3"", ""''\n""]","[0, 0, 0, 0, 5, 5, 5, 5, 6, 0, 0, 0]",0.9128614989194003
"['Deydsboð', 'um', 'Juliette', 'Peirce.\n']","[0, 0, 0, 0]",0.9585751209940229
"['78', ""''"", 'í', 'Osnabrück.\n']","[0, 0, 0, 0]",0.9622535868124529
"['Gian', 'Girolamo', 'Albani\n']","[1, 1, 2]",0.901299886405468
"['""Rhinestone', 'Cowboy""', '(Larry', 'Weiss)', '-', '3:15\n']","[0, 5, 5, 5, 6, 6]",0.8594112575054169
"['*Episode', '9', '-', 'Michael', 'Conlan\n']","[0, 0, 0, 0, 1]",0.8734210461378098
"['Antawn', 'Jamison', '(', '28', ')\n']","[1, 1, 2, 2, 0]",0.9530047840542264
"['Chillicothe', 'Paints', '(1993–2008,', 'gjørdist', 'partur', 'av', 'Prospect', 'League)\n']","[1, 1, 1, 2, 2, 2, 0, 0]",0.9209535445856012
"['Antoine', 'Dadin', 'de', 'Hauteserre\n']","[1, 1, 2, 2]",0.9377573529879252
"[""'''Fimti"", 'Bróðir', '(leikluturin', 'spældur', 'av', 'Philip', ""Anthony-Rodriguez)'''\n""]","[0, 0, 0, 0, 0, 0, 0]",0.967124160492059
"['Château', 'de', 'Champs-sur-Marne\n']","[1, 1, 2]",0.9089584296399896
"['Aðalskrivari', 'Sameindu', 'Tjóðanna\n']","[3, 3, 3]",0.853952944278717
"['1978', 'demoin', 'útgivin', 'á', 'Off', 'the', 'Wall', '(', 'Special', 'Edition', ')', ""''"", '(', '2001', ')\n']","[0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 0, 0, 0, 0, 0]",0.9284054665338426
"['Norður', 'Fanling', 'Nýbýur', '(Útbygging', 'av', 'Fanling-Sheung', 'Shui', 'Nýbýi)\n']","[5, 5, 5, 6, 6, 6, 6, 0]",0.8031416726112366
"['Carina', 'Witthöft,', '6–3,', '7–5\n']","[1, 1, 2, 2]",0.9679489652315776
"['Gjøgnum', 'Santa', 'Clara\n']","[1, 1, 1]",0.8898438364267349
"['Eveno-Bytantaysky', 'Nasjonal', 'Distrikt\n']","[5, 5, 6]",0.7656116783618927
"[""''Euxoa"", ""centralis''"", '(Staudinger,', '1889)\n']","[0, 0, 0, 0]",0.9202281096402336
"['Bispadømið', 'San', 'Andrés', 'Tuxtla\n']","[3, 4, 4, 4]",0.9060226579507192
"['Palisades,', 'New', 'York\n']","[1, 2, 2]",0.8521438505914476
"['Rosephanye', 'Powell', '(fødd', '1962)\n']","[1, 1, 2, 2]",0.9362817352468317
"['Chum', 'Ta', 'Bong', 'Distrikt\n']","[5, 4, 4, 4]",0.6023116665227073
"['Epica', '–', 'Geva', 'Týni\n']","[1, 1, 0, 1]",0.8902764982647366
"['Listi', 'yvir', 'Flywheel,', 'Shyster,', 'og', 'Flywheel', '(1990', 'útvarpsrøð)', 'partar\n']","[0, 0, 0, 0, 3, 3, 3, 3, 0]",0.8503050111955212
"[""''Epirrhoe"", ""rivata''"", '(Hübner,', '1813)\n']","[0, 0, 0, 0]",0.9620177710757536
"[""''Justice"", 'League', ""Elite''\n""]","[0, 0, 3]",0.9095588856273227
"['Tað', 'finst', 'í', 'Peru.\n']","[0, 0, 0, 0]",0.942945228682624
"['Ecuador', ':', '7', '%', 'av', 'íbúgvunum\n']","[5, 5, 4, 0, 0, 0]",0.8790102578126467
"['Týðari', 'av', 'KCCV-FM,', 'Overland', 'Park,', 'Kansas\n']","[1, 1, 1, 2, 0, 0]",0.8240344038135127
"['Frú', 'Brigitte', 'Vallée.\n']","[0, 0, 1]",0.903098177909851
"['Lipiny,', 'Ciechanów', 'sýsla\n']","[5, 5, 1]",0.7663735991174524
"['Tatiana', 'Volosozhar', '/', 'Maxim', 'Trankov\n']","[1, 1, 2, 2, 2]",0.8608558086248544
"['Raymerville', '–', 'Markville', 'East,', 'Ontario\n']","[1, 1, 1, 0, 2]",0.678801566362381
"['Robert', 'Maxwell,', '5.', 'lordur', 'Maxwell', '(1493–1546)\n']","[1, 1, 2, 2, 0, 0]",0.9132028255197737
"['Prins', 'Rupert', 'av', 'Rín', '15.', 'august', '1672', '–', '19.', 'november', '1682\n']","[1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]",0.955386608839035
"['Jarnbreytarfelagið', 'Slovakía\n']","[3, 4]",0.9171493649482727
"['Hann', 'fór', 'frá', 'starvi', 'tann', '6.', 'februar', '1925', 'og', 'doyði', 'í', 'Santiago', 'í', '1938.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9406472263128861
"[""67'ini"", 'endaðu', 'á', 'aftasta', 'plássi', 'í', 'OHL', 'kappingarárinum', '2012–13', 'við', 'bert', '16', 'sigrum.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.9320075223843257
"['Internet', 'skiftipunkt', '(IXP)\n']","[3, 4, 4]",0.922368531425794
"['``', 'Suzukake', 'no', 'Ki', 'no', 'Michi', 'de', '``', 'Kimi', 'no', 'Hohoemi', 'o', 'Yume', 'ni', 'Miru', ""''"", 'at', 'siga', 'hetta,', 'hvussu', 'broytist', 'okkara', 'samband', 'so,', 'eftir', 'at', 'eg', 'havi', 'hugsað', 'um', 'hetta', 'í', 'nakrar', 'dagar,', 'er', 'hetta', 'ein', 'lítið', 'pínlig', 'niðurstøða', 'hjá', 'mær.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9918012362492236
"['Tað', 'varð', 'útgivið', 'sum', 'tann', 'fyrsti', 'stakfløgan', 'frá', 'teirra', '2004', 'fløgu', 'Everybody', 'Loves', 'a', 'Happy', 'Ending', 'og', 'er', 'tann', 'fyrsti', 'stakfløgan,', 'ið', 'hevur', 'báðar', 'upprunaligu', 'limirnar', 'Roland', 'Orzabal', 'og', 'Curt', 'Smith', 'síðani', '1990.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9607498943805695
"['Konservativi', 'leiðarin', 'David', 'Cameron\n']","[1, 1, 1, 1]",0.8809556911389033
"['Meginparturin', 'av', 'søguni', 'fer', 'fram', 'í', 'Flagstaff,', 'Arizona,', 'har', 'Sgt.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9819674301147461
"[""''Invisible"", ""Touch''"", '–', 'Genesis\n']","[0, 0, 0, 0]",0.8851790753277865
"['Bókavørður', 'Senatsins', 'í', 'Sambandsríki', 'Ameríka\n']","[3, 3, 3, 4, 4]",0.9014690928161144
"['Live', 'at', 'Sin-é', '(', 'Legacy', 'Edition', ')\n']","[3, 3, 4, 4, 4, 0, 4]",0.7652718858285383
"[""'"", ""''"", 'Calgary', ""''"", ""'"", ',', ""'"", ""''"", 'Kanada', ""''"", ""'\n""]","[0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0]",0.9725820600986481
"['2001', '–', 'Hugh', 'Hefner,', 'Roastmaster', 'Jimmy', 'Kimmel\n']","[0, 0, 1, 1, 2, 2, 2]",0.8689745278919444
"['Aigle', 'Noir', 'AC\n']","[3, 4, 4]",0.8715649743874868
"['Hathaways', 'Mountain', 'Pines,', 'Kalifornia\n']","[5, 5, 6, 6]",0.5865865968740903
"['Peter', 'T.', 'King\n']","[1, 1, 2]",0.9115987845829555
"['Charlie', 'Clouser', '–', 'Nine', 'Inch', 'Nails\n']","[1, 1, 2, 2, 2, 0]",0.9452365934848785
"['Fyrrverandi', 'kollegiata', 'kirkjan', 'Sankta', 'Bartholomew,', 'Liège\n']","[0, 0, 0, 0, 0, 1]",0.8217715011990588
"['Tað', 'varð', 'stovnað', 'tann', '28.', 'januar', '1831', 'fyri', 'Standish', ""O'Grady,"", 'Løgmaður', 'í', 'Írlandi', 'og', 'Lord', 'Chief', 'Baron', 'í', 'Skotska', 'Landskassanum', 'í', 'Írlandi.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 0, 0]",0.9067762014658555
"['Zlaté', 'Moravce', 'Distrikt\n']","[5, 5, 4]",0.6230169662407467
"['Wilhelm', 'Gustav', 'Franz', 'Herter\n']","[1, 1, 1, 2]",0.9311032511971213
"['Thomasville,', 'Missouri\n']","[1, 1]",0.7719666030671861
"['Clement', 'Poitrenaud,', '14.\n']","[1, 1, 2]",0.9352042078971863
"['Yahn', '|', 'Yazdan', 'Chah', '|', 'Yegi', '|', 'Yekkeh', 'Derakht', '|', 'Yosht', '|', 'Yusefabad', '|', 'Yush', '|', 'Yushu\n']","[1, 1, 0, 1, 1, 2, 2, 2, 0, 1, 1, 0, 5, 5, 4, 4, 4]",0.6280065350460283
"['Tour', 'de', 'France', '1982\n']","[1, 4, 2, 4]",0.641664343220847
"['John', 'Denison-Pender,', '1.', 'Baron', 'Pender\n']","[1, 1, 2, 2, 2]",0.861597353219986
"[""''Glyphipterix"", ""iometalla''"", '(Meyrick,', '1880)\n']","[0, 0, 0, 0]",0.9681970221655709
"[""''Zygaena"", ""cynarae''"", '(Esper,', '1789)\n']","[0, 0, 0, 0]",0.9481732779079013
"[""''"", 'Super', 'World', 'of', 'Sports', ""''\n""]","[0, 0, 3, 4, 4, 4]",0.9164993464946747
"['Chananel', 'ben', 'Chushiel\n']","[1, 1, 1]",0.9379011392593384
"['Bobby', 'Rush', '(', 'D', ')\n']","[1, 2, 2, 2, 0]",0.7088197304142846
"['Legend', 'of', 'Chun', 'Hyang\n']","[1, 1, 2, 2]",0.9044867157936096
"['BBC', '(', 'Test', 'Match', 'Special', ""''"", ')\n']","[3, 4, 4, 4, 4, 0, 0]",0.8961935043334961
"['Bruce', 'Beresford', '(ikki-jóði)\n']","[1, 1, 2]",0.8563045784831047
"['Tað', 'varð', 'eisini', 'útgivið', 'saman', 'við', 'Visual', 'Studio', '2005,', 'Microsoft', 'SQL', 'Server', '2005,', 'og', 'BizTalk', '2006.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 0, 3]",0.8785666390772788
"['Leonardo', 'Rodríguez', 'Solís\n']","[1, 1, 2]",0.9084054854783145
"['Hon', 'varð', 'fødd', 'í', 'Aldsworth,', 'Gloucestershire,', 'England', 'tann', '10.', 'januar', '1836.\n']","[0, 0, 0, 0, 5, 5, 5, 0, 5, 5, 5]",0.8652545833587646
"['Kyoto', 'National', 'Museum', '(', 'tíðliga', 'framleiðsla', 'leikarahópur', ')\n']","[3, 4, 4, 4, 0, 0, 0, 0]",0.8050266049410167
"['Listi', 'yvir', 'ár', 'í', 'Brasilien\n']","[1, 1, 2, 2, 2]",0.9161046087741852
"['Altjóða', 'felagsskapurin', 'av', 'húðlæknafeløgum\n']","[3, 3, 4, 4]",0.9324974980619218
"['Í', 'juni', '1999', 'varð', 'tað', 'selt', 'til', 'National', 'Express,', 'sum', 'í', 'september', '2004', 'seldi', 'tað', 'til', 'Connex.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0.9151746520289669
"['Seinni', 'lækkingar', 'vórðu', 'víðkaðar', 'til', 'økini,', 'sum', 'samsvara', 'við', 'Argentina,', 'Brasil,', 'Bolivia', 'og', 'Uruguay.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9731553652707268
"['Tað', 'finst', 'í', 'Meksiko,', 'Guatamala,', 'Costa', 'Rica,', 'Panama,', 'Kolombia,', 'Venesuela', 'og', 'Brasil.\n']","[0, 0, 0, 0, 5, 5, 5, 0, 5, 5, 5, 0]",0.9435679654280344
"[""'Michele"", ""Morosini'"", '(1308–1382)', 'var', ""'doge'"", 'frá', 'juni', '1382', 'til', 'sítt', 'deyða', 'í', 'oktober', 'sama', 'ár.\n']","[0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9387648832052946
"['20px', 'Władysław', 'I', 'hin', 'úbyrgni\n']","[0, 0, 0, 1, 1]",0.7095298945903779
"['Misawa', 'AB,', 'Japan,', '29.', 'november', '1965', '–', '15.', 'mai', '1971\n']","[1, 1, 2, 0, 5, 2, 0, 0, 0, 0]",0.8929997550116645
"['Flatnøs', 'xenocongrid', 'áln.\n']","[0, 5, 5]",0.784241701165835
"['Hann', 'segði', 'upp', 'í', 'mars', '1906', 'fyri', 'at', 'stilla', 'upp', 'fyri', 'West', 'Hobart,', 'men', 'eydnaðist', 'ikki.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.9300163090229034
"['Lăpugiu', 'de', 'Jos\n']","[1, 1, 2]",0.9174039534160069
"['Chinantec', 'úr', 'Ozumacín\n']","[3, 3, 4]",0.8925327923562791
"['*4.', 'oktober', '–', 'Drew', 'Stubbs\n']","[0, 0, 0, 0, 1]",0.7066107302904129
"['16.', 'Flutningadeildarskúvadur:', 'tillutað', '14.', 'november', '1954', '–', '8.', 'juli', '1955\n']","[0, 0, 0, 0, 0, 0, 0, 3, 3, 0]",0.8730815470218658
"['Skjal:', 'Bdg', 'fontannaPotop', '2', '10-2013.jpg|Útsýni', 'frá', 'springlinum', '„Oysl“\n']","[0, 0, 0, 0, 0, 3, 0, 0]",0.8335725011364106
"['Tað', 'varð', 'lýst', 'av', 'Warren', 'í', '1892.\n']","[0, 0, 0, 0, 0, 0, 1]",0.9718201985725989
"['Varghese', 'Payyappilly', 'Palakkappilly\n']","[5, 5, 2]",0.5439750047830435
"['Tað', 'seldi', '184.000', 'í', 'vanligum', 'albumsølu', '(niður', '65', 'prosent)', 'og', 'bleiv', 'sligið', 'til', 'toppin', 'av', '""25""', 'hjá', 'Adele,', 'sum', 'debuteraði', 'sum', 'nummar', 'eitt', 'við', 'einum', 'metsetandi', '3,38', 'milliónum.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9887701231857826
"['Hann', 'varð', 'føddur', 'í', 'Sundridge,', 'Ontario.\n']","[0, 0, 0, 0, 0, 1]",0.9189355160508837
"['Super', 'League', 'Grikkaland:', '1982–83\n']","[3, 4, 4, 4]",0.8776928294788707
"['Jólaland,', 'tann', '8.', 'november', '1957,', '28.', 'apríl,', '22.', 'august,', '2.', 'september,', '11.', 'september,', 'ella', '23.', 'september', '1958\n']","[1, 1, 2, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9394123133491067
"['Guy', 'Berryman', '(Coldplay)\n']","[1, 1, 2]",0.8218459188938141
"['Jason', 'Schwartzman,', 'Isabelle', 'Huppert,', 'Dustin', 'Hoffman\n']","[1, 1, 2, 2, 2, 2]",0.902056268283299
"['Lena', 'Springs\n']","[1, 1]",0.8962813317775726
"['Hann', 'er', 'ein', 'fyrrverandi', 'U21', 'landsliðsleikari', 'fyri', 'Ongland.\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.9196885153651237
"['Clement', 'av', 'Alexandria,', '""Stromata""', '1.131.6.\n']","[1, 1, 2, 2, 2]",0.9512637317180633
"['Menniskjarættindanevndin', 'hjá', 'Maleisia\n']","[3, 3, 3]",0.85600546002388
"['Hæddin', 'er', '3944', 'føtur', '(1202', 'm)', 'omanfyri', 'hav.\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.9587235393978301
"['Jean', 'Frédéric', 'Frenet\n']","[1, 1, 1]",0.9136342942714691
"['Hertugdømið', 'í', 'Napolí', '–', 'Gregor', 'III', '(864–870)\n']","[5, 5, 6, 6, 6, 6, 6]",0.857065972354677
"['Pólland', 'í', 'Eurovision', 'Sangkappingini\n']","[3, 3, 4, 4]",0.8885387182235718
"['""Space', 'Heater', '(', 'fløga', ')""\n']","[0, 3, 4, 4, 0]",0.8653337409098943
"['Thompson', 'International', 'Speedway', '–', 'Thompson,', 'Connecticut\n']","[3, 3, 4, 4, 4, 4]",0.7193814087659121
"['Upptikið', 'í', 'Alberts', 'Studio,', 'London.\n']","[0, 0, 0, 0, 1]",0.8347986659833363
"['Vestur', 'Herzegovina', 'Kanton\n']","[5, 5, 6]",0.6211221069097519
"['Ili', 'Kasak', 'Autonoma', 'Øki\n']","[5, 5, 5, 2]",0.7061681747436523
"['London', ':', 'Thames', '&', 'Hudson', '.\n']","[1, 1, 1, 2, 2, 2]",0.8430432577927908
"['Takht', 'Sri', 'Hazur', 'Sahib,', 'Nanded\n']","[1, 1, 2, 2, 2]",0.8388854632010827
"['Lívbjargarbelti,', 'ið', 'yvirlivdu', 'søkkina,', 'er', 'á', 'framsýning', 'í', 'Imperial', 'War', 'Museum', 'North', 'í', 'Manchester\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8866074131801724
"['Pápi', 'hansara', 'var', 'Abd', 'Manaf', 'ibn', 'Qusai.\n']","[0, 0, 0, 0, 0, 0, 1]",0.9052817503611247
"['Borg', 'El', 'Arab', 'Stadion,', 'Alexandria,', 'Egyptaland\n']","[1, 1, 2, 2, 2, 0]",0.7845894356568655
"['``', 'Ein', 'Annar', 'Krókur', ""''\n""]","[0, 0, 0, 0, 0]",0.9488328794638315
"['1283:', 'Yuan', 'Dynastiið', 'gjørdi', 'krav', 'upp', 'á', 'Penghuoyggjarnar\n']","[0, 0, 1, 1, 2, 2, 0, 0]",0.9536982834339142
"['Alain', 'Delon,', 'Richard', 'Conte,', 'Carla', 'Gravina\n']","[1, 1, 2, 2, 0, 1]",0.8674876491228739
"['Monarkur', '-', 'Jørgen', 'V,', 'Kongur', 'av', 'Stóra', 'Bretlandi', '(1910–1936)\n']","[0, 1, 0, 0, 1, 1, 1, 2, 0]",0.8736408469469651
"['Helene', 'Hayman,', 'Frú', 'Hayman\n']","[1, 1, 2, 2]",0.8982724872502413
"['Hann', 'var', 'føddur', 'í', 'Drummond', 'Township,', 'Canada', 'West', 'í', '1841,', 'sonur', 'írskra', 'tilflytarar,', 'og', 'útbúgvin', 'í', 'Perth.\n']","[0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0]",0.8983180092440711
"[""'"", ""''"", 'Zadie', 'Smith', ""''"", ""'\n""]","[0, 0, 0, 1, 1, 2]",0.9536129385232925
"['Glencoe,', 'KwaZulu-Natal\n']","[1, 1]",0.7475987401875582
"[""''Polystichum"", ""acrostichoides''"", '(Michx.\n']","[0, 0, 0]",0.9460903240574731
"['Tað', 'er', 'á', 'National', 'Inventory', 'of', 'Historic', 'Pub', 'Interiors', 'hjá', 'Campaign', 'for', 'Real', 'Ale.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 4, 0, 0, 0]",0.8716265484690666
"['""Tit', 'eru', 'Røddin""\n']","[0, 0, 0]",0.8910087287425995
"['Fáar', 'mánaðir', 'seinni', 'vórðu', 'tveir', 'flogfør,', 'eitt', 'teirra', 'nevnd', ""''Atlântico'',"", 'send', 'við', 'skipi', 'til', 'Montevideo', 'og', 'flogin', 'til', 'Buenos', 'Aires.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9320010567197994
"['Í', '1910', 'varð', 'tilfarið', 'sent', 'til', 'American', 'Museum', 'of', 'Natural', 'History', 'í', 'New', 'York,', 'og', 'tað', 'varð', 'lýst', 'í', '1911.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 0, 5, 4, 4, 0, 0, 0]",0.8557772215070396
"['New', 'York', 'State', 'Rútur', '5\n']","[3, 4, 4, 4, 4]",0.8922913074493408
"['Feðrar,', 'menn', 'og', 'brøður\n']","[5, 5, 5, 0]",0.7399139729413119
"['Tvey', 'og', 'ein', 'hálvur', 'maður\n']","[1, 1, 0, 0, 0]",0.7428268627686934
"['Áðrenn', '1945', 'var', 'økið', 'partur', 'av', 'Týsklandi.\n']","[0, 0, 0, 0, 0, 0, 0]",0.9817014733950297
"['5000', 'metra', 'renning', '–', '14:15.61', '(', '2015', ')\n']","[3, 4, 4, 0, 0, 0, 0, 0]",0.8907581428686778
"['Sridevi,', 'Sanjay', 'Dutt,', 'Rahul', 'Roy\n']","[1, 1, 1, 0, 1]",0.8081011335055034
"['Miranda', 'Martino', 'sum', 'Sangarinnan\n']","[1, 1, 2, 2]",0.93765909075737
"['Kommunistiski', 'Flokkurin', 'í', 'Nigeria', '(CPF)\n']","[3, 3, 3, 3, 3]",0.8153683106104533
"[""''Chaetodon"", ""falcula'',"", 'Svartrenda', 'fiðrildafiskur\n']","[0, 0, 0, 0]",0.9440005177801306
"['Teir', 'fyrstu', 'setufólkini', 'komu', 'tíðliga', 'í', '19.', 'øld,', 'og', 'vóru', 'mest', 'Quakers,', 'Mennonites', 'og', 'United', 'Empire', 'Loyalists,', 'ið', 'høvdu', 'sitið', 'eftir', 'í', 'USA.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",0.9171611287941536
"['Lýðveldið', 'Ezo', '(1868–1869)\n']","[5, 5, 5]",0.7489395302075607
"['Hul,', 'Nové', 'Zámky', 'District\n']","[5, 0, 5, 6]",0.7262183328469595
"['Estadio', 'Tiburcio', 'Carías', 'Andino', 'Tegucigalpa,', 'Honduras\n']","[1, 1, 2, 2, 2, 2]",0.8253418637646569
"['Bokówka,', 'Podlaskie', 'Voivodskap\n']","[5, 5, 5]",0.7411887347698212
"['Robert', 'A.', 'Borski,', 'Jr.\n']","[1, 1, 1, 2]",0.9237627983093262
"['Perry', 'Township,', 'Fayette', 'County,', 'Ohio\n']","[5, 5, 6, 0, 5]",0.7328358567678012
"['""Rússland', 'Tsarríki""', '-', 'Feodor', 'III', '(1676–1682)\n']","[0, 5, 5, 5, 5, 6]",0.8531381239493688
"['St.', ""George's,"", 'University', 'of', 'London', '(SGUL)\n']","[1, 1, 2, 2, 2, 2]",0.8541989028453827
"['Wales', 'landslið', 'í', 'fótbólti\n']","[3, 4, 4, 4]",0.9214412719011307
"['*evrubisontur', '(Bison', 'bonasus)*\n']","[0, 0, 5]",0.828667659844671
"['Warrandyte', 'South,', 'Victoria\n']","[1, 1, 2]",0.8743101432919502
"[""''Prochoreutis"", ""stellaris''"", '(Zeller,', '1847)\n']","[0, 0, 0, 0]",0.9353309836652544
"['UEFA', 'Cup', 'vinnari', '1981.\n']","[3, 4, 4, 4]",0.8418709569507175
"['Í', '1926', 'varð', 'hann', 'fluttur', 'upp', 'til', 'tign', 'av', 'Marskálki', 'av', 'Italia.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8859653529666719
"['Hennara', 'abbasonur', 'Stanley', 'Eric', 'Francis', 'Booth-Clibborn', 'gjørdist', 'anglikanski', 'biskupurin', 'í', 'Manchester.\n']","[0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 1]",0.8620439600199461
"['Tað', 'fer', 'at', 'tæna', 'útrykinum', 'Murrumba', 'Downs', 'í', 'Moreton', 'Bay', 'økinum.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9009402167797088
