tokens,ner_tags,confidence_score
"['2006', 'çулхи', 'ҫитме', 'январь', 'кунĕ', '17-и', 'Serranía', 'de', 'las', 'Quinchas', 'ҫиренче', 'хитре', 'хуплă.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9088753299279646
"['Çинченлĕ', 'Кĕмĕк', 'Партичене\n']","[3, 3, 3]",0.9225106040636698
"['Кĕх', 'ирĕклене', '—', 'Xanthia', 'togata', ""''"", '(', 'Esper', ',', '1788', ')\n']","[0, 3, 3, 4, 4, 4, 0, 0, 0, 0, 0]",0.8741921745240688
"['*Август', '8', '–', 'Крейг', 'Бреслоу\n']","[0, 0, 0, 0, 1]",0.9503869456904275
"['Авин', 'тăван', 'Japan', 'Senior', 'Open', 'тухаян', 'пкăрнама', 'шыратнă', '.\n']","[3, 3, 0, 0, 0, 3, 3, 4, 4]",0.9060600376129151
"['Апа', 'катӑр', 'шырапӑ', 'Whit', 'Stillman', 'пуçла', 'дирекчур.\n']","[3, 0, 0, 0, 0, 0, 0]",0.9123945806337439
"[""''"", '‘', '‘‘', 'Чаулиодус', '’’', '‘', ""''\n""]","[0, 0, 0, 0, 0, 1, 1]",0.9196301313007579
"['Janaki,', 'S.', 'P.', 'Balasubrahmanyam\n']","[1, 1, 0, 0]",0.8536688195807594
"[':', ""'"", ""''"", 'Thornhill', 'Islanders', ""''"", ""'"", 'Анла', 'Маркхам', 'Waxers', ""''4-йыралла-ха-ҫумер''\n""]","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",0.9344530029174609
"['Юлиетта', 'Пирчен', 'тусахале', 'хурахçынам.\n']","[1, 1, 0, 0]",0.9221206423309114
"['78', ""''"", 'в', 'Оснабрюк.\n']","[0, 0, 0, 1]",0.8668836680325595
"['Гиан', 'Джироламо', 'Албани\n']","[1, 1, 2]",0.8410987203771417
"['``', 'Rhinestone', 'Cowboy', ""''"", '(', 'Larry', 'Weiss', ')', '-', '3:15\n']","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",0.9584716910665686
"['*Episode', '9', '-', 'Майкл', 'Конлан\n']","[0, 0, 0, 0, 1]",0.9284598502245817
"['Антуан', 'Жамисон', '(28)\n']","[1, 1, 1]",0.957412139935927
"['Чилликот', 'Пэйнтс', '(1993–2008,', 'Проспект', 'Лига', 'тӑпкансемпе', 'чухне)\n']","[1, 1, 1, 2, 2, 2, 2]",0.8299379967726194
"['Antoine', 'Dadin', 'de', 'Hauteserre\n']","[1, 1, 2, 2]",0.6129441691769494
"['«Пÿчĕн', 'ĕмĕр»', '(виринче', 'филме', 'Антри-Пилипе', 'Родригес', 'çавна', 'курăнĕ)\n']","[0, 0, 0, 0, 0, 0, 0, 0]",0.9498187706277177
"['Шамҫурмарне', 'сарайи\n']","[1, 1]",0.8383379090916027
"['пӗлхив', 'ӗмӗлӗн', 'астăмлăхи\n']","[3, 3, 3]",0.800058901309967
"['1978', 'Çul', 'çužăntrăpă', 'çüle', 'Off', 'the', 'Wall', '(Special', 'Edition)', '(2001)\n']","[0, 3, 1, 1, 2, 2, 0, 0, 0, 0]",0.7775176025572277
"['Тӗпрел', 'Фанлинг', 'ятаҫя', 'тӗлке', '(', 'Фанлинг-Шепшуй', 'ятаҫя', 'тӗпрел', 'ятаҫи', 'ӳсенчи', 'уҫӑҫаллӑ', ')\n']","[1, 1, 1, 1, 1, 1, 1, 2, 0, 0, 0, 0]",0.8390911661765792
"['Carina', 'Witthöft', ',', '6–3', ',', '7–5\n']","[1, 1, 2, 2, 2, 0]",0.9643815477689107
"['Файл:', 'CCStaClara.JPG|Чăвашçĕн', 'Santa', 'Claraпулӑ!\n']","[3, 3, 0, 0]",0.746960331996282
"['Эвено-Бытантай', 'ملی', 'район\n']","[3, 3, 0]",0.7470494027321155
"[""''"", 'Euxoa', 'centralis', ""''"", '(', 'Staudinger', ',', '1889', ')\n']","[0, 0, 0, 1, 0, 0, 0, 0, 0]",0.8766817555708044
"['Сан', 'Андрес', 'Туктла', 'епархиеҫи\n']","[1, 1, 1, 2]",0.8079266011714935
"['Палисадис,', 'Нью-Йорк\n']","[1, 1]",0.9014825572570165
"['Розефанье', 'Пауэлл', '(1962', 'ятта', 'тăнчĕ)\n']","[1, 1, 1, 2, 2]",0.9257021158933639
"['Чум', 'Та', 'Бонг', 'район\n']","[5, 5, 5, 5]",0.8699073791503906
"['Epica', '–', 'Уйăхрапĕсемпе', 'Сăмăлла\n']","[3, 3, 0, 0]",0.9239248413788644
"['Семьел', '""Flywheel,', 'Shyster,', 'and', 'Flywheel""', '(1990', 'радио)', 'выпусксен', 'пуҫалăхĕ\n']","[3, 3, 0, 0, 0, 0, 0, 0, 0]",0.9494797253247463
"[""''"", 'Epirrhoe', 'rivata', ""''"", '(', 'Hübner', ',', '1813', ')\n']","[0, 0, 0, 1, 0, 0, 0, 0, 0]",0.8864949222873238
"[""''"", 'Justice', 'League', 'Elite', ""''\n""]","[0, 0, 0, 0, 0]",0.9874879055553012
"['Перуратан', 'сасранта.\n']","[1, 1]",0.8990623533725739
"['Эквадор', ':', 'Халықни', '7', '%\n']","[1, 3, 3, 0, 0]",0.8100342571735382
"['KCCV-ФМ', 'радиоэт', 'переведче,', 'Overland', 'Park,', 'Канзас\n']","[3, 3, 3, 3, 3, 3]",0.8189578394998204
"['Бригитта', 'Валле', 'ханам.\n']","[1, 1, 1]",0.8432530245997689
"['Липины,', 'Чеханув', 'районӗ\n']","[5, 5, 5]",0.9419883141915003
"['Татьяна', 'Волосожар', '/', 'Максим', 'Траньков\n']","[1, 1, 1, 2, 2]",0.8824194739846623
"['Раймервиль', '–', 'Марквиль', 'Восток,', 'Онтарио\n']","[1, 1, 1, 1, 1]",0.8521571667755351
"['Роберт', 'Максвелл,', '5-й', 'лорд', 'Максвелл', '(1493–1546)\n']","[1, 1, 1, 2, 2, 2]",0.9290594483415285
"['Принч', 'Руперт', 'Рейн', 'пĕр', '15', 'август', '1672', '–', '19', 'ноябрь', '1682\n']","[1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]",0.9152984335308983
"['Železnična', 'юмахлăхĕ', 'Словакия\n']","[3, 3, 3]",0.7489573274339948
"['1925', 'çулхи', 'февраль', '6-ӗнчи', 'кунӗн', 'ҫуксемренчи', 'яллаҫтарма', 'пуртып,', '1938', 'çулхи', 'Santiago', 'пар', 'ҫĕр', 'ячӗн.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9263124058886272
"['2012–13', 'OHL', 'сезонында', '67-шеләр', '16', 'еңеү', 'менән', 'һуңғы', 'урынды', 'алды.\n']","[0, 0, 3, 3, 3, 0, 0, 0, 0, 0]",0.9530629217624664
"['Интернет', 'алмаштыру', 'ноктаси\n']","[3, 3, 0]",0.8816242895343087
"['«', 'Сузукаке', 'но', 'Ки', 'но', 'Мичи', 'де', '»', 'Кими', 'но', 'Хохоэми', 'о', 'Юмe', 'ни', 'Миру', '»', 'то', 'Итте', 'Симаттара', 'Бокутатчи', 'но', 'Канкеи', 'ва', 'До:', 'Каватте', 'Шимау', 'но', 'ка,', 'Боку-нари', 'ни', 'Нан-ничи', 'ка', 'Кангаэта', 'Уе', 'де', 'но', 'Яя:', 'Киказуши:', 'Кетсурон', 'но', 'Йо:', 'на', 'Моно', '»\n']","[0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9061795216734692
"['2004', 'çулта', 'шолтараннӑ', 'Everybody', 'Loves', 'a', 'Happy', 'Ending', 'ялавӗ', 'тӗп', 'шолти', 'канчи', 'кӑнас', 'çыратӑ,', '1990', 'çултан', 'пӗлтӳç', 'çыны', 'шырар', 'пӳштӑнтухларраган', 'Roland', 'Orzabal', 'хӗрӗ', 'Curt', 'Smith', 'и', 'уяв', 'шолти.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9490092880483987
"['Консерватив', 'партиясен', 'ӑҫӑ', 'Давид', 'Камерон\n']","[3, 3, 3, 3, 0]",0.9002964943647385
"['Пек', 'ыран', 'этлери', 'Флагстаффта,', 'Аризона', 'тӗнчи', 'ҫӗнли,', 'Ҫне', 'үкерпе.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 1]",0.9230134119590123
"['«Invisible', 'Touch»', '–', 'Genesis\n']","[0, 0, 0, 0]",0.992362466123369
"['Америка', 'Пӑлташкансен', 'Сенатын', 'библиотекачӗ\n']","[3, 3, 3, 4]",0.910236926873525
"['Live', 'at', 'Sin-é', '(Legacy', 'Edition)\n']","[0, 3, 3, 3, 4]",0.8413111025636847
"[""'"", ""''"", 'Калгари', ""''"", ""'"", ',', ""'"", ""''"", 'Канада', ""''"", ""'\n""]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0.9446711029325213
"['*2001', '–', 'Хью', 'Хефнер,', 'Роастмастер', 'Джимми', 'Киммел\n']","[0, 0, 0, 0, 1, 1, 2]",0.8282383680343628
"['Aigle', 'Noir', 'AC\n']","[1, 1, 2]",0.8559450308481852
"['Hathaways', 'Mountain', 'Pines,', 'Калифорния\n']","[1, 1, 1, 1]",0.8939588836261204
"['Питер', 'Т.', 'Кинг\n']","[1, 1, 1]",0.9440692464510599
"['Charlie', 'Clouser', '–', 'Nine', 'Inch', 'Nails\n']","[1, 1, 2, 2, 2, 0]",0.9597733616828918
"['Ĕççile', 'Barbara', 'Păččert,', 'Liege\n']","[1, 1, 2, 2]",0.8910377472639084
"['Пĕр', '1831', 'çулхи', 'юпа', 'январěн', '28-мĕшě', 'касăçло', 'Standish', ""O'Grady,"", 'Ирландěн', 'прокураторě', 'ĕҫрě', 'çи', 'ĕҫрек', 'ĕнтчек', 'адвокатě', 'икки', 'Ирландěн', 'ĕҫрек', 'çĕнчек', 'палата.\n']","[0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8518718775059726
"['Златэ', 'Моравцэ', 'районӗ\n']","[5, 5, 5]",0.8273538748423258
"['Вильгельм', 'Густав', 'Франц', 'Хертер\n']","[1, 1, 1, 2]",0.8738324120640755
"['Томасвилл,', 'Миссури\n']","[1, 1]",0.8701138436794281
"['Клемент', 'Пойтрено,', '14.\n']","[1, 1, 1]",0.947686771551768
"['Ян', '|', 'Йаздан', 'Ча', '|', 'Йеги', '|', 'Йекке', 'Деракт', '|', 'Йощт', '|', 'Йусефабад', '|', 'Юш', '|', 'Юшу\n']","[1, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.7918272515137991
"['1982', 'Тур', 'де', 'Франс\n']","[0, 1, 2, 2]",0.8281031336103167
"['Йӑван', 'Дэнисон-Пендер,', '1-мӗшлӗ', 'Пэндэр', 'пирӗн.\n']","[1, 1, 1, 2, 2]",0.9146478336590987
"[""''"", 'Glyphipterix', 'iometalla', ""''"", '(', 'Meyrick', ',', '1880', ')\n']","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0.8510384360949198
"['«Zygaena', 'cynarae»', '(Esper,', '1789)\n']","[0, 0, 0, 0]",0.9166693855077028
"[""''"", 'Супер', 'Пĕрре', 'Спорт', ""''\n""]","[0, 0, 3, 3, 3]",0.9160918593406677
"['Чананель', 'Ян', 'Чушиел\n']","[1, 1, 1]",0.9481891632080078
"['Бобби', 'Раш', '(', 'Д', ')\n']","[1, 1, 1, 2, 2]",0.6403156012296677
"['Чун', 'Хянăн', 'Пилĕккелĕ\n']","[3, 3, 4]",0.8786059101422627
"['BBC', '(Тест', 'Матч', 'Специаль)\n']","[3, 0, 3, 3]",0.7930956234534582
"['Bruce', 'Beresford', '(', 'Еврейлен', 'ӑнти', ')\n']","[1, 1, 2, 2, 0, 0]",0.7611259775502341
"['Ушăнчĕ', 'хăшсенене', 'Visual', 'Studio', '2005,', 'Microsoft', 'SQL', 'Server', '2005,', 'çинченě', 'BizTalk', '2006', 'пĕрлен', 'та', 'вырса', 'марласа.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.9413259334342424
"['Леонардо', 'Родригес', 'Солис\n']","[1, 1, 1]",0.9466279365799644
"['Ун', 'пурнӑҫ', 'ла', 'Aldsworth,', 'Gloucestershire,', 'Англи', 'нара', '1836', 'çулхи', '10', 'январь', 'кӗне.\n']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",0.820609825272714
"['Киото', 'Националь', 'музей', '(', 'пулӑш', 'яйӗрлӗ', 'çисырав', ')\n']","[3, 3, 4, 4, 4, 4, 0, 0]",0.9488074605663618
"['Бразилин', 'хылыктри', 'ялавӑхӗсеме\n']","[3, 3, 3]",0.9209481307438442
"['Мӗнхӗ', 'тӗлӗ', 'уллани', 'дерматология', 'хӗрӗн', 'пултарни', 'савӗнчи\n']","[1, 1, 1, 2, 2, 2, 0]",0.9024839282035828
"['1999', 'çулхи', 'кунтӑк', 'National', 'Express', 'пушӑн', 'тӑватьсясына,', 'аҫти', '2004', 'çулхи', 'сентябрь', 'сини', 'Connex', 'пушӑн', 'тӑватьсяҫӗ.\n']","[0, 0, 0, 3, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0]",0.8592079411714505
"['Кĕнек', 'пĕрнехсем', 'Аргентинӗ,', 'Бразили,', 'Боливи', 'ятти', 'Уругвай', 'хысине', 'кӑлаҫтыран', 'пуслатнӑ.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3]",0.8421147190607511
"['Мексика,', 'Гватемала,', 'Коста-Рика,', 'Панама,', 'Колумбия,', 'Венесуэла,', 'пу', 'Бразилипа', 'тăйҫи.\n']","[3, 3, 3, 0, 3, 3, 3, 3, 0]",0.8169925590840782
"[""'"", ""''"", 'Michele', 'Morosini', ""''"", ""'"", '(', '1308–1382', ')', '1382', 'çулхи', 'июнь-ме', 'танавĕлран', 'чĕрлĕх', 'унта', 'пĕрнисен', 'пĕр', 'юра', 'кавань', 'латакансчи', '""дож""', 'кеше.\n']","[0, 0, 0, 1, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9547210534413656
"['20px', 'Влацлав', 'I', 'Туяпиҫченек\n']","[3, 3, 3, 3]",0.8685641646385193
"['Мисава', 'АБ,', 'Япон,', '29', 'ноябрь', '1965', '–', '15', 'май', '1971\n']","[1, 1, 1, 2, 0, 2, 2, 0, 0, 0]",0.9068199644486109
"['Тэмеле', 'авилга', 'йиěлке', 'еўĕхайтӳҫи\n']","[1, 1, 1, 1]",0.8892550319433212
"['Ул', '1906', 'çулхи', 'Mart', 'месилĕнче', 'юратпăрĕ,', 'West', 'Hobart', 'унă', 'куплатăрă', 'валли', 'ҫулăшырашăма', 'тăватнă.\n']","[0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0]",0.9423635437133464
"['Lăpugiu', 'de', 'Jos\n']","[1, 1, 1]",0.9264884761401585
"['Озумасин', 'чинасаси\n']","[1, 1]",0.9007014830907186
"['*Ухух', '4', '–', 'Дрю', 'Стуббс\n']","[0, 3, 3, 3, 0]",0.6529594212770462
"['16', 'улатăв', 'акупа', 'малтимат', 'укртăвĕ:', 'сăтнă', '14', 'пурнăва', '1954', '–', '8', 'уйăх', '1955\n']","[0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0]",0.9684347839731919
"['Файл:', 'Bdg', 'fontannaPotop', '2', '10-2013.jpg|Фонтан', '«Потоп»', 'юпа', 'хиртӗҫҫӗ\n']","[3, 3, 3, 0, 3, 3, 0, 0]",0.9124729871749878
"['Тӑванекен', '1892', 'ҫултан', 'Варрен', 'канашпай.\n']","[3, 3, 3, 0, 0]",0.9448259402723873
"['Варгхесе', 'Пайяппилли', 'Паллакатпилли\n']","[1, 1, 3]",0.7778409998863935
"['Сем', 'традиционнапла', 'альбомпринте', '184', '000', 'тәтсе', '(', '65', 'процент', 'пайки', ')', 'тата', 'жоғарра', 'чипле', 'Adele', 'хăн', '""25"",', 'кылçĕпа', '3,38', 'миллионса', 'вĕседенче', 'çитте.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9708996169150822
"['Улăпăр', 'Сундриджăн', ',', 'Онтарион', 'çĕрчĕ', '.\n']","[1, 1, 1, 1, 1, 2]",0.8250785328093029
"['Супер', 'Лига', 'Греция:', '1982–83\n']","[3, 3, 3, 3]",0.8706468045711517
"['Рождество', 'таши,', '8', 'ноябрь', '1957,', '28', 'апрель,', '22', 'август,', '2', 'сентябрь,', '11', 'сентябрь,', 'яисе', '23', 'сентябрь', '1958\n']","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.883096874691546
"['Гай', 'Берримен', '(Coldplay)\n']","[1, 1, 1]",0.8908951661803506
"['Джейсон', 'Шварцман,', 'Изабель', 'Юппер,', 'Дастин', 'Хоффман\n']","[1, 1, 1, 1, 2, 2]",0.7177356350421905
"[""'"", ""'"", ""'"", 'Лена', 'Чыганаксем', ""'"", ""'"", ""'\n""]","[0, 0, 0, 1, 1, 0, 0, 0]",0.8922915895779927
"['Апан', 'Англи', 'юлашĕшĕн', 'чĕнĕ', 'кафçинпа', 'пĕлтернет.\n']","[3, 0, 3, 3, 3, 4]",0.9128216405709585
"['Александрия', 'вӗрентеклесемпе', 'Клемент,', '«Стромата»', '1.131.6.\n']","[1, 1, 1, 1, 0]",0.9477817250622643
"['Малайсиа', 'салам', 'праволӑ', 'прогрӗмаҫчӗн', 'комиссиясе\n']","[1, 1, 1, 2, 2]",0.8857085473007626
"['Хӗрлӗш', 'тӗпӗ', '3944', 'пурӑм', '(1202', 'м)', 'тӑлӑ', 'сӑмавайпа.\n']","[0, 1, 1, 1, 0, 0, 0, 0]",0.8846925670901934
"['Жан', 'Фредерик', 'Френет\n']","[1, 1, 2]",0.9485604524612427
"[""''"", 'Неаполь', 'юрты', ""‘'"", '–', 'Григорий', 'III', '(864–870)\n']","[0, 0, 1, 1, 1, 2, 2, 0]",0.9277593181246803
"['Польша', '""Евровидение""', 'йыр', 'конкурсаӗнчи\n']","[5, 5, 0, 0]",0.7637583076953888
"[""''"", 'Space', 'Heater', '(', 'альбум', ')', ""''\n""]","[0, 0, 0, 0, 0, 0, 0]",0.9085414579936436
"['Thompson', 'International', 'Speedway', '–', 'Thompson,', 'Коннектикут\n']","[1, 1, 1, 2, 2, 0]",0.7486875040663613
"['Alberts', 'Studio,', 'London', 'ĕççĕ', 'çĕлести.\n']","[1, 1, 1, 0, 0]",0.818194697300593
"['Западная', 'Герцеговина', 'кантон\n']","[5, 5, 5]",0.9029293710535223
"['Или', 'Халлах', 'Казах', 'Автоном', 'Префектурасы\n']","[0, 0, 0, 0, 5]",0.9477372924486797
"['Лондон:', 'Темза', '&', 'Аудсон.\n']","[1, 1, 1, 0]",0.8827403371150677
"['Тахт', 'Сри', 'Хазур', 'Саһиб,', 'Нандед\n']","[1, 1, 2, 2, 2]",0.9105783440172672
"['Şunt-porteriş', '[[lifebelt]]', 'Imperial', 'War', 'Museum', 'North', 'tăvărsăm', 'Manchester', 'çurtnin', 'kӗrсe.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8344315359989802
"['Аттисӗ', 'Абд', 'Манаф', 'ибн', 'Кусай.\n']","[0, 0, 1, 1, 1]",0.8235657771428426
"['Боргь', 'Эль', 'Араб', 'стадионӗ,', 'Александрия,', 'Египет\n']","[1, 1, 1, 2, 2, 2]",0.7695448994636536
"['«Пӗтӗмлӗ', 'чудӗ»\n']","[0, 0]",0.8863610426584879
"['1283', ':', 'Юань', 'империйĕ', 'Пэнху', 'арăвĕсем', 'пултаватьпа', 'вĕсенесси.\n']","[0, 0, 3, 3, 0, 4, 0, 0]",0.8949601478301562
"['Алайн', 'Делон,', 'Ричард', 'Контэ,', 'Карла', 'Гравина\n']","[1, 1, 2, 2, 0, 2]",0.9377289877997504
"['Монарх', '-', 'Джордж', 'V,', 'Ҫул', 'улӑппа', 'патшă', '(1910–1936)\n']","[1, 1, 1, 2, 2, 2, 2, 2]",0.9361332154273987
"['Хелене', 'Һайман,', 'Һайман', 'сӑварла', 'пултарлӑ', 'ачисем\n']","[1, 1, 1, 1, 1, 1]",0.8552576466040178
"['1841', 'çулта', 'илтрен', 'Ӗмӗррӑн', 'вӗҫӗҫисем', 'ҫӗрӗн', 'пашалла', 'Ҫунтӑҫкам', 'канадӑ', 'Latinroundperish', 'йышӗпе', 'уйӑ', 'пӗлмеше.\n']","[0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.9420382738113403
"[""'"", ""''"", 'Зади', 'Смит', ""''"", ""'\n""]","[0, 0, 0, 0, 1, 0]",0.9370223134756088
"['Glencoe', ',', 'Квазулу-Натал\n']","[1, 1, 1]",0.8593045274416605
"[""''"", 'Polystichum', 'acrostichoides', ""''"", '(', 'Michx', '.\n']","[0, 0, 0, 1, 1, 0, 1]",0.8480285588237975
"['Ӗҫлеме', '«Campaign', 'for', 'Real', 'Ale»', 'те', 'тарихи', 'пубеж', 'юратнӑҫӗне', 'куҫҫӗ.\n']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9567966120583671
"['``', 'Си', 'тавриш', 'шеӗн', ""''\n""]","[0, 0, 0, 0, 1]",0.9139045797861539
"['Пурнӑхла', 'уҫҫӗн', 'павлашнисен,', 'юһӗ', 'санӑ,', 'пӗрӗс', 'Марго', '""Atlântico""', 'кӗртлӗ', 'латӑраканӑпӗр', 'кӗре', 'Montevideo-на', 'тулӑ,', 'пӗрле', 'Buenos', 'Aires-на', 'ятӗнче.\n']","[3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.9036422604221409
"['1910', 'ҫулта', 'материал', 'Нью-Йорк', 'Ӗмерĕкĕ', 'Музейĕсене', 'Патĕн', 'Витса', 'Куратньӑн', 'пирме', 'та', 'ладни,', 'ӗнтен', 'пекленӗ', '1911', 'ҫулта.\n']","[0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 4, 4, 4, 0, 0, 0]",0.9490145983604285
"['Нью', 'Йорк', 'епхе', 'маршрут', '5\n']","[1, 1, 3, 3, 2]",0.611000196500258
"['Атайсем,', 'ирсем,', 'пĕрсем\n']","[1, 1, 1]",0.8277352792876107
"['Кӗшкӗн', 'етеҫлетпан', 'пурес.\n']","[3, 3, 3]",0.8258414289781025
"['1945', 'çăнă', 'кăлар', 'Германиян', 'тăрăхĕртнĕ', 'сăн.\n']","[0, 0, 0, 0, 0, 0]",0.9480704321311071
"['5000', 'метр', 'тезӗрвене', '–', '14:15.61', '(2015)\n']","[0, 0, 3, 3, 3, 0]",0.9201316973742317
"['Сридеви,', 'Санджай', 'Дутт,', 'Рахул', 'Рой\n']","[1, 1, 1, 0, 0]",0.8273862236075931
"['Шăвĕтни', 'Ҫырлакаран', 'Минранда', 'Мартӣно\n']","[3, 3, 3, 3]",0.9359697923064232
"['Нигири', 'коммунист', 'патти', '(НКП)\n']","[3, 3, 3, 2]",0.638530448955648
"[""''"", 'Chaetodon', 'falcula', ""'',"", 'Хурăн', 'Çăптăртапăпа.\n']","[0, 0, 1, 1, 1, 0]",0.9115601502932035
"['Тӗп', 'ӗҫсенчен', 'пӗлӗп', 'курсаҫти', 'XIX', 'ӳмӗр', 'ҫулта', 'тӑрӑхнӑ,', 'тӗп', 'ӗҫсеран', 'ӑҫаткан', 'çăлтăратно', 'скӗрӗҫкелӗҫ,', 'Манӕнит,', 'южалла', 'штатӗсем', 'виҫкилле', 'тӑрӑхнӑраўисҫӑ.\n']","[0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.8886433959896884
"['Эзо', 'Республика', '(1868–1869)\n']","[1, 1, 2]",0.9116591215133667
"['Hul', ',', 'Nové', 'Zámky', 'хуçалăҡи\n']","[1, 0, 3, 3, 3]",0.7742045720418295
"['Estadio', 'Tiburcio', 'Carías', 'Andino', 'Тегусигальпа,', 'Гондурас\n']","[1, 1, 1, 1, 2, 2]",0.7933866622902098
"['Bokówka,', 'Пудлаç', 'ялапӑçи\n']","[3, 3, 3]",0.8261810421943665
"['Роберт', 'А.', 'Борски,', 'Ҷр.\n']","[1, 1, 1, 2]",0.9584828340090238
